,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
300,6627125,Rapla KK vs Kk Viimsi,Winning Margin 11+,Rapla KK by 11+,1.54,27,50,--,,Basketbal,Estland-Letland Basketball League
301,6627125,Rapla KK vs Kk Viimsi,Winning Margin 11+,Kk Viimsi by 11+,26.0,25,1,--,,Basketbal,Estland-Letland Basketball League
302,6627125,Rapla KK vs Kk Viimsi,Winning Margin 11+,Rapla KK by 6-10,3.75,11,4,--,,Basketbal,Estland-Letland Basketball League
303,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Estland-Letland Basketball League
304,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Kk Viimsi - Kk Viimsi,8.5,15,2,HF,9,Basketbal,Estland-Letland Basketball League
305,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Gelijkspel - Rapla KK,26.0,25,1,HF,4,Basketbal,Estland-Letland Basketball League
306,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Rapla KK - Kk Viimsi,15.0,14,1,HF,3,Basketbal,Estland-Letland Basketball League
307,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Rapla KK - Rapla KK,1.29,29,100,HF,1,Basketbal,Estland-Letland Basketball League
308,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Rapla KK - Gelijkspel,34.0,33,1,HF,2,Basketbal,Estland-Letland Basketball League
309,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Gelijkspel - Kk Viimsi,101.0,100,1,HF,6,Basketbal,Estland-Letland Basketball League
310,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Kk Viimsi - Gelijkspel,41.0,40,1,HF,8,Basketbal,Estland-Letland Basketball League
311,6627125,Rapla KK vs Kk Viimsi,Half-Time / Full-Time,Kk Viimsi - Rapla KK,5.25,17,4,HF,7,Basketbal,Estland-Letland Basketball League
312,6627125,Rapla KK vs Kk Viimsi,Rapla KK Aantal Punten - Over/Under 85.5,Under,1.73,73,100,HL,L,Basketbal,Estland-Letland Basketball League
313,6627125,Rapla KK vs Kk Viimsi,Rapla KK Aantal Punten - Over/Under 85.5,Over,1.83,83,100,HL,1,Basketbal,Estland-Letland Basketball League
314,6627125,Rapla KK vs Kk Viimsi,Aantal Punten - Over/Under 157.5,Under,1.87,87,100,HL,L,Basketbal,Estland-Letland Basketball League
315,6627125,Rapla KK vs Kk Viimsi,Aantal Punten - Over/Under 157.5,Over,1.77,77,100,HL,1,Basketbal,Estland-Letland Basketball League
316,6627125,Rapla KK vs Kk Viimsi,Kk Viimsi Aantal Punten - Over/Under 73.5,Under,1.73,73,100,HL,L,Basketbal,Estland-Letland Basketball League
317,6627125,Rapla KK vs Kk Viimsi,Kk Viimsi Aantal Punten - Over/Under 73.5,Over,1.83,83,100,HL,1,Basketbal,Estland-Letland Basketball League
318,6627125,Rapla KK vs Kk Viimsi,Rapla KK Aantal Punten - Over/Under 84.5,Over,1.69,69,100,HL,1,Basketbal,Estland-Letland Basketball League
319,6627125,Rapla KK vs Kk Viimsi,Rapla KK Aantal Punten - Over/Under 84.5,Under,1.87,87,100,HL,L,Basketbal,Estland-Letland Basketball League
320,6627125,Rapla KK vs Kk Viimsi,Wedstrijd Winnaar en Aantal Punten Over/Under 158.5,Rapla KK en Under 158.5,2.05,21,20,--,,Basketbal,Estland-Letland Basketball League
321,6627125,Rapla KK vs Kk Viimsi,Wedstrijd Winnaar en Aantal Punten Over/Under 158.5,Rapla KK en Over 158.5,2.1,11,10,--,,Basketbal,Estland-Letland Basketball League
322,6627125,Rapla KK vs Kk Viimsi,Wedstrijd Winnaar en Aantal Punten Over/Under 158.5,Kk Viimsi en Over 158.5,13.0,12,1,--,,Basketbal,Estland-Letland Basketball League
323,6627125,Rapla KK vs Kk Viimsi,Wedstrijd Winnaar en Aantal Punten Over/Under 158.5,Kk Viimsi en Under 158.5,12.0,11,1,--,,Basketbal,Estland-Letland Basketball League
324,6627125,Rapla KK vs Kk Viimsi,Kk Viimsi Aantal Punten - Over/Under 72.5,Over,1.71,71,100,HL,1,Basketbal,Estland-Letland Basketball League
325,6627125,Rapla KK vs Kk Viimsi,Kk Viimsi Aantal Punten - Over/Under 72.5,Under,1.87,87,100,HL,L,Basketbal,Estland-Letland Basketball League
326,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Wedstrijd Resultaat - (excl. OT),Gelijkspel,4.25,13,4,MR,D,IJshockey,Oostenrijk Eishockey Liga
328,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Wedstrijd Resultaat - (excl. OT),Red Bulls Salzburg,2.25,5,4,MR,2,IJshockey,Oostenrijk Eishockey Liga
330,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Wedstrijd Resultaat - (excl. OT),EC Moser Medical Graz 99Ers,2.5,6,4,MR,1,IJshockey,Oostenrijk Eishockey Liga
332,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Draw No Bet,EC Moser Medical Graz 99Ers,1.98,49,50,DN,1,IJshockey,Oostenrijk Eishockey Liga
334,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Draw No Bet,Red Bulls Salzburg,1.73,73,100,DN,2,IJshockey,Oostenrijk Eishockey Liga
336,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Dubbele Kans,EC Moser Medical Graz 99Ers of Gelijkspel,1.54,27,50,DC,1,IJshockey,Oostenrijk Eishockey Liga
338,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Dubbele Kans,Gelijkspel of Red Bulls Salzburg,1.44,11,25,DC,2,IJshockey,Oostenrijk Eishockey Liga
340,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Dubbele Kans,EC Moser Medical Graz 99Ers of Red Bulls Salzburg,1.21,21,100,DC,3,IJshockey,Oostenrijk Eishockey Liga
342,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Overtime in de Wedstrijd,Ja,3.5,5,2,--,,IJshockey,Oostenrijk Eishockey Liga
344,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Overtime in de Wedstrijd,Nee,1.18,9,50,--,,IJshockey,Oostenrijk Eishockey Liga
346,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,EC Moser Medical Graz 99Ers Aantal Goals - Over/Under (Excl. OT) 2.5,Under,1.93,93,100,HL,L,IJshockey,Oostenrijk Eishockey Liga
348,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,EC Moser Medical Graz 99Ers Aantal Goals - Over/Under (Excl. OT) 2.5,Over,1.77,77,100,HL,1,IJshockey,Oostenrijk Eishockey Liga
350,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Red Bulls Salzburg Aantal Goals - Over/Under (Excl. OT) 3.5,Over,2.6,8,5,HL,1,IJshockey,Oostenrijk Eishockey Liga
352,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Red Bulls Salzburg Aantal Goals - Over/Under (Excl. OT) 3.5,Under,1.44,11,25,HL,L,IJshockey,Oostenrijk Eishockey Liga
354,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,EC Moser Medical Graz 99Ers Aantal Goals - Over/Under (Excl. OT) 3.5,Over,2.9,19,10,HL,1,IJshockey,Oostenrijk Eishockey Liga
356,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,EC Moser Medical Graz 99Ers Aantal Goals - Over/Under (Excl. OT) 3.5,Under,1.36,9,25,HL,L,IJshockey,Oostenrijk Eishockey Liga
358,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Red Bulls Salzburg Aantal Goals - Over/Under (Excl. OT) 2.5,Over,1.65,13,20,HL,1,IJshockey,Oostenrijk Eishockey Liga
360,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Red Bulls Salzburg Aantal Goals - Over/Under (Excl. OT) 2.5,Under,2.1,11,10,HL,L,IJshockey,Oostenrijk Eishockey Liga
362,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 5.5,Under,1.91,91,100,HL,L,IJshockey,Oostenrijk Eishockey Liga
364,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 5.5,Over,1.78,39,50,HL,1,IJshockey,Oostenrijk Eishockey Liga
366,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Beide Teams Scoren,Nee,6.5,11,2,--,,IJshockey,Oostenrijk Eishockey Liga
368,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Beide Teams Scoren,Ja,1.08,2,25,--,,IJshockey,Oostenrijk Eishockey Liga
370,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Winnaar,Red Bulls Salzburg,1.78,39,50,HH,2,IJshockey,Oostenrijk Eishockey Liga
372,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Winnaar,EC Moser Medical Graz 99Ers,1.98,49,50,HH,1,IJshockey,Oostenrijk Eishockey Liga
374,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,EC Moser Medical Graz 99Ers Aantal Goals - Over/Under (Excl. OT) 1.5,Over,1.23,23,100,HL,1,IJshockey,Oostenrijk Eishockey Liga
376,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,EC Moser Medical Graz 99Ers Aantal Goals - Over/Under (Excl. OT) 1.5,Under,3.65,53,20,HL,L,IJshockey,Oostenrijk Eishockey Liga
378,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Puck Line (Geen ET) 0.5,EC Moser Medical Graz 99Ers,1.61,61,100,WH,1,IJshockey,Oostenrijk Eishockey Liga
380,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Puck Line (Geen ET) 0.5,Red Bulls Salzburg,2.2,6,5,WH,2,IJshockey,Oostenrijk Eishockey Liga
382,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 6.0,Over,1.98,49,50,HL,1,IJshockey,Oostenrijk Eishockey Liga
384,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 6.0,Under,1.73,73,100,HL,L,IJshockey,Oostenrijk Eishockey Liga
386,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 4.0,Over,1.16,4,25,HL,1,IJshockey,Oostenrijk Eishockey Liga
388,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 4.0,Under,4.5,7,2,HL,L,IJshockey,Oostenrijk Eishockey Liga
390,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 6.5,Under,1.59,59,100,HL,L,IJshockey,Oostenrijk Eishockey Liga
392,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 6.5,Over,2.2,6,5,HL,1,IJshockey,Oostenrijk Eishockey Liga
394,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 4.5,Over,1.26,13,50,HL,1,IJshockey,Oostenrijk Eishockey Liga
396,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 4.5,Under,3.4,12,5,HL,L,IJshockey,Oostenrijk Eishockey Liga
398,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 5.0,Over,1.4,2,5,HL,1,IJshockey,Oostenrijk Eishockey Liga
400,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Aantal Goals - Over/Under (Incl. OT and Pens) 5.0,Under,2.7,17,10,HL,L,IJshockey,Oostenrijk Eishockey Liga
402,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Puck Line (Geen ET) 1.5,EC Moser Medical Graz 99Ers,1.33,33,100,WH,1,IJshockey,Oostenrijk Eishockey Liga
404,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Puck Line (Geen ET) 1.5,Red Bulls Salzburg,3.0,2,1,WH,2,IJshockey,Oostenrijk Eishockey Liga
406,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Puck Line (Geen ET) -0.5,EC Moser Medical Graz 99Ers,2.45,29,20,WH,1,IJshockey,Oostenrijk Eishockey Liga
408,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Puck Line (Geen ET) -0.5,Red Bulls Salzburg,1.47,47,100,WH,2,IJshockey,Oostenrijk Eishockey Liga
410,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Red Bulls Salzburg Aantal Goals - Over/Under (Excl. OT) 1.5,Under,4.0,3,1,HL,L,IJshockey,Oostenrijk Eishockey Liga
412,6370736,EC Moser Medical Graz 99Ers vs Red Bulls Salzburg,Red Bulls Salzburg Aantal Goals - Over/Under (Excl. OT) 1.5,Over,1.2,1,5,HL,1,IJshockey,Oostenrijk Eishockey Liga
414,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 5.5,Under,1.8,4,5,HL,L,IJshockey,Denemarken Superisligaen
415,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 5.5,Over,1.91,91,100,HL,1,IJshockey,Denemarken Superisligaen
416,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Draw No Bet,Frederikshavn White Hawks,1.53,53,100,DN,1,IJshockey,Denemarken Superisligaen
417,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Draw No Bet,Esbjerg Energy,2.35,27,20,DN,2,IJshockey,Denemarken Superisligaen
418,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Winnaar,Frederikshavn White Hawks,1.59,59,100,HH,1,IJshockey,Denemarken Superisligaen
419,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Winnaar,Esbjerg Energy,2.25,5,4,HH,2,IJshockey,Denemarken Superisligaen
420,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Dubbele Kans,Frederikshavn White Hawks of Gelijkspel,1.33,33,100,DC,1,IJshockey,Denemarken Superisligaen
421,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Dubbele Kans,Gelijkspel of Esbjerg Energy,1.69,69,100,DC,2,IJshockey,Denemarken Superisligaen
422,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Dubbele Kans,Frederikshavn White Hawks of Esbjerg Energy,1.22,11,50,DC,3,IJshockey,Denemarken Superisligaen
423,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Wedstrijd Resultaat - (excl. OT),Gelijkspel,4.0,3,1,MR,D,IJshockey,Denemarken Superisligaen
424,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Wedstrijd Resultaat - (excl. OT),Frederikshavn White Hawks,1.98,49,50,MR,1,IJshockey,Denemarken Superisligaen
425,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Wedstrijd Resultaat - (excl. OT),Esbjerg Energy,3.0,2,1,MR,2,IJshockey,Denemarken Superisligaen
426,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Overtime in de Wedstrijd,Ja,3.5,5,2,--,,IJshockey,Denemarken Superisligaen
427,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Overtime in de Wedstrijd,Nee,1.2,1,5,--,,IJshockey,Denemarken Superisligaen
428,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Beide Teams Scoren,Nee,6.0,5,1,--,,IJshockey,Denemarken Superisligaen
429,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Beide Teams Scoren,Ja,1.1,1,10,--,,IJshockey,Denemarken Superisligaen
430,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Puck Line (Geen ET) -1.5,Frederikshavn White Hawks,2.6,8,5,WH,1,IJshockey,Denemarken Superisligaen
431,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Puck Line (Geen ET) -1.5,Esbjerg Energy,1.44,11,25,WH,2,IJshockey,Denemarken Superisligaen
432,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Puck Line (Geen ET) -0.5,Esbjerg Energy,1.78,39,50,WH,2,IJshockey,Denemarken Superisligaen
433,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Puck Line (Geen ET) -0.5,Frederikshavn White Hawks,1.93,93,100,WH,1,IJshockey,Denemarken Superisligaen
434,6613858,Frederikshavn White Hawks vs Esbjerg Energy,2e Periode - Resultaat,Frederikshavn White Hawks,2.3,13,10,MR,1,IJshockey,Denemarken Superisligaen
435,6613858,Frederikshavn White Hawks vs Esbjerg Energy,2e Periode - Resultaat,Esbjerg Energy,3.0,2,1,MR,2,IJshockey,Denemarken Superisligaen
436,6613858,Frederikshavn White Hawks vs Esbjerg Energy,2e Periode - Resultaat,Gelijkspel,2.8,9,5,MR,D,IJshockey,Denemarken Superisligaen
437,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Puck Line (Geen ET) 0.5,Frederikshavn White Hawks,1.36,9,25,WH,1,IJshockey,Denemarken Superisligaen
438,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Puck Line (Geen ET) 0.5,Esbjerg Energy,2.9,19,10,WH,2,IJshockey,Denemarken Superisligaen
439,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 6.5,Under,1.38,19,50,HL,L,IJshockey,Denemarken Superisligaen
440,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 6.5,Over,2.8,9,5,HL,1,IJshockey,Denemarken Superisligaen
441,6613858,Frederikshavn White Hawks vs Esbjerg Energy,1e Periode - Resultaat,Esbjerg Energy,3.15,43,20,MR,2,IJshockey,Denemarken Superisligaen
442,6613858,Frederikshavn White Hawks vs Esbjerg Energy,1e Periode - Resultaat,Frederikshavn White Hawks,2.45,29,20,MR,1,IJshockey,Denemarken Superisligaen
443,6613858,Frederikshavn White Hawks vs Esbjerg Energy,1e Periode - Resultaat,Gelijkspel,2.5,6,4,MR,D,IJshockey,Denemarken Superisligaen
444,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 4.5,Over,1.47,47,100,HL,1,IJshockey,Denemarken Superisligaen
445,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 4.5,Under,2.5,6,4,HL,L,IJshockey,Denemarken Superisligaen
446,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 3.5,Under,4.25,13,4,HL,L,IJshockey,Denemarken Superisligaen
447,6613858,Frederikshavn White Hawks vs Esbjerg Energy,Aantal Goals - Over/Under (Excl. OT) 3.5,Over,1.18,9,50,HL,1,IJshockey,Denemarken Superisligaen
448,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 6.5,Over,2.2,6,5,HL,1,IJshockey,Denemarken Superisligaen
449,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 6.5,Under,1.61,61,100,HL,L,IJshockey,Denemarken Superisligaen
450,6620576,Herning Blue Fox vs Rungsted Ishockey,Winnaar,Herning Blue Fox,1.26,13,50,HH,1,IJshockey,Denemarken Superisligaen
451,6620576,Herning Blue Fox vs Rungsted Ishockey,Winnaar,Rungsted Ishockey,3.5,5,2,HH,2,IJshockey,Denemarken Superisligaen
452,6620576,Herning Blue Fox vs Rungsted Ishockey,Draw No Bet,Rungsted Ishockey,4.0,3,1,DN,2,IJshockey,Denemarken Superisligaen
453,6620576,Herning Blue Fox vs Rungsted Ishockey,Draw No Bet,Herning Blue Fox,1.2,1,5,DN,1,IJshockey,Denemarken Superisligaen
454,6620576,Herning Blue Fox vs Rungsted Ishockey,Puck Line (Geen ET) -1.5,Herning Blue Fox,1.73,73,100,WH,1,IJshockey,Denemarken Superisligaen
455,6620576,Herning Blue Fox vs Rungsted Ishockey,Puck Line (Geen ET) -1.5,Rungsted Ishockey,1.98,49,50,WH,2,IJshockey,Denemarken Superisligaen
456,6620576,Herning Blue Fox vs Rungsted Ishockey,Dubbele Kans,Herning Blue Fox of Rungsted Ishockey,1.14,7,50,DC,3,IJshockey,Denemarken Superisligaen
457,6620576,Herning Blue Fox vs Rungsted Ishockey,Dubbele Kans,Gelijkspel of Rungsted Ishockey,2.4,7,5,DC,2,IJshockey,Denemarken Superisligaen
458,6620576,Herning Blue Fox vs Rungsted Ishockey,Dubbele Kans,Herning Blue Fox of Gelijkspel,1.14,7,50,DC,1,IJshockey,Denemarken Superisligaen
459,6620576,Herning Blue Fox vs Rungsted Ishockey,Wedstrijd Resultaat - (excl. OT),Rungsted Ishockey,5.25,17,4,MR,2,IJshockey,Denemarken Superisligaen
460,6620576,Herning Blue Fox vs Rungsted Ishockey,Wedstrijd Resultaat - (excl. OT),Herning Blue Fox,1.44,11,25,MR,1,IJshockey,Denemarken Superisligaen
461,6620576,Herning Blue Fox vs Rungsted Ishockey,Wedstrijd Resultaat - (excl. OT),Gelijkspel,5.0,4,1,MR,D,IJshockey,Denemarken Superisligaen
462,6620576,Herning Blue Fox vs Rungsted Ishockey,Beide Teams Scoren,Nee,6.0,5,1,--,,IJshockey,Denemarken Superisligaen
463,6620576,Herning Blue Fox vs Rungsted Ishockey,Beide Teams Scoren,Ja,1.1,1,10,--,,IJshockey,Denemarken Superisligaen
464,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 4.5,Under,3.25,9,4,HL,L,IJshockey,Denemarken Superisligaen
465,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 4.5,Over,1.29,29,100,HL,1,IJshockey,Denemarken Superisligaen
466,6620576,Herning Blue Fox vs Rungsted Ishockey,Puck Line (Geen ET) -0.5,Herning Blue Fox,1.43,43,100,WH,1,IJshockey,Denemarken Superisligaen
467,6620576,Herning Blue Fox vs Rungsted Ishockey,Puck Line (Geen ET) -0.5,Rungsted Ishockey,2.6,8,5,WH,2,IJshockey,Denemarken Superisligaen
468,6620576,Herning Blue Fox vs Rungsted Ishockey,Overtime in de Wedstrijd,Ja,4.25,13,4,--,,IJshockey,Denemarken Superisligaen
469,6620576,Herning Blue Fox vs Rungsted Ishockey,Overtime in de Wedstrijd,Nee,1.14,7,50,--,,IJshockey,Denemarken Superisligaen
470,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 5.5,Under,2.2,6,5,HL,L,IJshockey,Denemarken Superisligaen
471,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 5.5,Over,1.59,59,100,HL,1,IJshockey,Denemarken Superisligaen
472,6620576,Herning Blue Fox vs Rungsted Ishockey,1e Periode - Resultaat,Gelijkspel,2.8,9,5,MR,D,IJshockey,Denemarken Superisligaen
473,6620576,Herning Blue Fox vs Rungsted Ishockey,1e Periode - Resultaat,Rungsted Ishockey,4.25,13,4,MR,2,IJshockey,Denemarken Superisligaen
474,6620576,Herning Blue Fox vs Rungsted Ishockey,1e Periode - Resultaat,Herning Blue Fox,1.91,91,100,MR,1,IJshockey,Denemarken Superisligaen
475,6620576,Herning Blue Fox vs Rungsted Ishockey,Puck Line (Geen ET) -2.5,Rungsted Ishockey,1.53,53,100,WH,2,IJshockey,Denemarken Superisligaen
476,6620576,Herning Blue Fox vs Rungsted Ishockey,Puck Line (Geen ET) -2.5,Herning Blue Fox,2.35,27,20,WH,1,IJshockey,Denemarken Superisligaen
477,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 7.5,Over,3.15,43,20,HL,1,IJshockey,Denemarken Superisligaen
478,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 7.5,Under,1.31,31,100,HL,L,IJshockey,Denemarken Superisligaen
479,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 3.5,Under,5.5,9,2,HL,L,IJshockey,Denemarken Superisligaen
480,6620576,Herning Blue Fox vs Rungsted Ishockey,Aantal Goals - Over/Under (Excl. OT) 3.5,Over,1.11,11,100,HL,1,IJshockey,Denemarken Superisligaen
481,6620576,Herning Blue Fox vs Rungsted Ishockey,2e Periode - Resultaat,Gelijkspel,3.15,43,20,MR,D,IJshockey,Denemarken Superisligaen
482,6620576,Herning Blue Fox vs Rungsted Ishockey,2e Periode - Resultaat,Rungsted Ishockey,4.0,3,1,MR,2,IJshockey,Denemarken Superisligaen
483,6620576,Herning Blue Fox vs Rungsted Ishockey,2e Periode - Resultaat,Herning Blue Fox,1.78,39,50,MR,1,IJshockey,Denemarken Superisligaen
484,6472354,IF Frisk/Asker vs Stavanger Oilers,Wedstrijd Resultaat - (excl. OT),IF Frisk/Asker,2.35,27,20,MR,1,IJshockey,Noorwegen GET-ligaen
485,6472354,IF Frisk/Asker vs Stavanger Oilers,Wedstrijd Resultaat - (excl. OT),Stavanger Oilers,2.45,29,20,MR,2,IJshockey,Noorwegen GET-ligaen
486,6472354,IF Frisk/Asker vs Stavanger Oilers,Wedstrijd Resultaat - (excl. OT),Gelijkspel,4.0,3,1,MR,D,IJshockey,Noorwegen GET-ligaen
487,6472354,IF Frisk/Asker vs Stavanger Oilers,Draw No Bet,IF Frisk/Asker,1.83,83,100,DN,1,IJshockey,Noorwegen GET-ligaen
488,6472354,IF Frisk/Asker vs Stavanger Oilers,Draw No Bet,Stavanger Oilers,1.87,87,100,DN,2,IJshockey,Noorwegen GET-ligaen
489,6472354,IF Frisk/Asker vs Stavanger Oilers,Dubbele Kans,Gelijkspel of Stavanger Oilers,1.51,51,100,DC,2,IJshockey,Noorwegen GET-ligaen
490,6472354,IF Frisk/Asker vs Stavanger Oilers,Dubbele Kans,IF Frisk/Asker of Stavanger Oilers,1.22,11,50,DC,3,IJshockey,Noorwegen GET-ligaen
491,6472354,IF Frisk/Asker vs Stavanger Oilers,Dubbele Kans,IF Frisk/Asker of Gelijkspel,1.47,47,100,DC,1,IJshockey,Noorwegen GET-ligaen
492,6472354,IF Frisk/Asker vs Stavanger Oilers,Winnaar,Stavanger Oilers,1.91,91,100,HH,2,IJshockey,Noorwegen GET-ligaen
493,6472354,IF Frisk/Asker vs Stavanger Oilers,Winnaar,IF Frisk/Asker,1.83,83,100,HH,1,IJshockey,Noorwegen GET-ligaen
494,6472354,IF Frisk/Asker vs Stavanger Oilers,Aantal Goals - Over/Under (Excl. OT) 5.5,Under,1.77,77,100,HL,L,IJshockey,Noorwegen GET-ligaen
495,6472354,IF Frisk/Asker vs Stavanger Oilers,Aantal Goals - Over/Under (Excl. OT) 5.5,Over,1.93,93,100,HL,1,IJshockey,Noorwegen GET-ligaen
