,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
17549,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Fenerbahçe - Alba Berlin,20.0,19,1,HF,3,Basketbal,Euroleague Mannen
17550,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Alba Berlin - Fenerbahçe,6.0,5,1,HF,7,Basketbal,Euroleague Mannen
17551,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Alba Berlin - Gelijkspel,51.0,50,1,HF,8,Basketbal,Euroleague Mannen
17552,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Gelijkspel - Fenerbahçe,26.0,25,1,HF,4,Basketbal,Euroleague Mannen
17553,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Fenerbahçe - Gelijkspel,46.0,45,1,HF,2,Basketbal,Euroleague Mannen
17554,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Euroleague Mannen
17555,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Gelijkspel - Alba Berlin,126.0,125,1,HF,6,Basketbal,Euroleague Mannen
17556,6386619,Fenerbahçe vs Alba Berlin,Half-Time / Full-Time,Fenerbahçe - Fenerbahçe,1.23,23,100,HF,1,Basketbal,Euroleague Mannen
17557,6386619,Fenerbahçe vs Alba Berlin,Handicap - Winnaar -14.5,Alba Berlin,1.78,39,50,WH,2,Basketbal,Euroleague Mannen
17558,6386619,Fenerbahçe vs Alba Berlin,Handicap - Winnaar -14.5,Fenerbahçe,2.05,21,20,WH,1,Basketbal,Euroleague Mannen
17559,6386619,Fenerbahçe vs Alba Berlin,Handicap - Winnaar -13.5,Fenerbahçe,1.91,91,100,WH,1,Basketbal,Euroleague Mannen
17560,6386619,Fenerbahçe vs Alba Berlin,Handicap - Winnaar -13.5,Alba Berlin,1.91,91,100,WH,2,Basketbal,Euroleague Mannen
17561,6386619,Fenerbahçe vs Alba Berlin,Fenerbahçe Aantal Punten - Over/Under 88.5,Over,1.8,4,5,HL,1,Basketbal,Euroleague Mannen
17562,6386619,Fenerbahçe vs Alba Berlin,Fenerbahçe Aantal Punten - Over/Under 88.5,Under,1.93,93,100,HL,L,Basketbal,Euroleague Mannen
17563,6386619,Fenerbahçe vs Alba Berlin,Alba Berlin Aantal Punten - Over/Under 74.5,Over,1.77,77,100,HL,1,Basketbal,Euroleague Mannen
17564,6386619,Fenerbahçe vs Alba Berlin,Alba Berlin Aantal Punten - Over/Under 74.5,Under,1.98,49,50,HL,L,Basketbal,Euroleague Mannen
17565,6386619,Fenerbahçe vs Alba Berlin,Fenerbahçe Aantal Punten - Over/Under 89.0,Over,1.87,87,100,HL,1,Basketbal,Euroleague Mannen
17566,6386619,Fenerbahçe vs Alba Berlin,Fenerbahçe Aantal Punten - Over/Under 89.0,Under,1.87,87,100,HL,L,Basketbal,Euroleague Mannen
17567,6386619,Fenerbahçe vs Alba Berlin,Winning Margin 11+,Fenerbahçe by 11+,1.44,11,25,--,,Basketbal,Euroleague Mannen
17568,6386619,Fenerbahçe vs Alba Berlin,Winning Margin 11+,Alba Berlin by 11+,41.0,40,1,--,,Basketbal,Euroleague Mannen
17569,6386619,Fenerbahçe vs Alba Berlin,Winning Margin 11+,Fenerbahçe by 6-10,4.0,3,1,--,,Basketbal,Euroleague Mannen
17570,6386619,Fenerbahçe vs Alba Berlin,Winning Margin 11+,Alba Berlin by 1-5,12.0,11,1,--,,Basketbal,Euroleague Mannen
17571,6386619,Fenerbahçe vs Alba Berlin,Winning Margin 11+,Fenerbahçe by 1-5,6.25,21,4,--,,Basketbal,Euroleague Mannen
17572,6386619,Fenerbahçe vs Alba Berlin,Winning Margin 11+,Alba Berlin by 6-10,23.0,22,1,--,,Basketbal,Euroleague Mannen
17573,6386619,Fenerbahçe vs Alba Berlin,Handicap - Winnaar -12.5,Fenerbahçe,1.8,4,5,WH,1,Basketbal,Euroleague Mannen
17574,6386619,Fenerbahçe vs Alba Berlin,Handicap - Winnaar -12.5,Alba Berlin,2.05,21,20,WH,2,Basketbal,Euroleague Mannen
17575,6386619,Fenerbahçe vs Alba Berlin,Alba Berlin Aantal Punten - Over/Under 75.5,Over,1.93,93,100,HL,1,Basketbal,Euroleague Mannen
17576,6386619,Fenerbahçe vs Alba Berlin,Alba Berlin Aantal Punten - Over/Under 75.5,Under,1.8,4,5,HL,L,Basketbal,Euroleague Mannen
17577,6386619,Fenerbahçe vs Alba Berlin,Aantal Punten - Over/Under 163.5,Under,1.95,19,20,HL,L,Basketbal,Euroleague Mannen
17578,6386619,Fenerbahçe vs Alba Berlin,Aantal Punten - Over/Under 163.5,Over,1.87,87,100,HL,1,Basketbal,Euroleague Mannen
17579,6386619,Fenerbahçe vs Alba Berlin,Aantal Punten - Over/Under 164.5,Over,1.95,19,20,HL,1,Basketbal,Euroleague Mannen
17580,6386619,Fenerbahçe vs Alba Berlin,Aantal Punten - Over/Under 164.5,Under,1.87,87,100,HL,L,Basketbal,Euroleague Mannen
17581,6386619,Fenerbahçe vs Alba Berlin,Fenerbahçe Aantal Punten - Over/Under 89.5,Over,1.95,19,20,HL,1,Basketbal,Euroleague Mannen
17582,6386619,Fenerbahçe vs Alba Berlin,Fenerbahçe Aantal Punten - Over/Under 89.5,Under,1.78,39,50,HL,L,Basketbal,Euroleague Mannen
17583,6386619,Fenerbahçe vs Alba Berlin,Alba Berlin Aantal Punten - Over/Under 75.0,Under,1.87,87,100,HL,L,Basketbal,Euroleague Mannen
17584,6386619,Fenerbahçe vs Alba Berlin,Alba Berlin Aantal Punten - Over/Under 75.0,Over,1.83,83,100,HL,1,Basketbal,Euroleague Mannen
17585,6386619,Fenerbahçe vs Alba Berlin,Aantal Punten - Over/Under 164.0,Under,1.91,91,100,HL,L,Basketbal,Euroleague Mannen
17586,6386619,Fenerbahçe vs Alba Berlin,Aantal Punten - Over/Under 164.0,Over,1.91,91,100,HL,1,Basketbal,Euroleague Mannen
17587,6386619,Fenerbahçe vs Alba Berlin,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Fenerbahçe en Under 164.5,2.05,21,20,--,,Basketbal,Euroleague Mannen
17588,6386619,Fenerbahçe vs Alba Berlin,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Alba Berlin en Over 164.5,18.0,17,1,--,,Basketbal,Euroleague Mannen
17589,6386619,Fenerbahçe vs Alba Berlin,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Fenerbahçe en Over 164.5,2.15,23,20,--,,Basketbal,Euroleague Mannen
17590,6386619,Fenerbahçe vs Alba Berlin,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Alba Berlin en Under 164.5,17.0,16,1,--,,Basketbal,Euroleague Mannen
17591,6386616,AS Monaco vs Barcelona,Winnaar,Barcelona,3.0,2,1,HH,2,Basketbal,Euroleague Mannen
17592,6386616,AS Monaco vs Barcelona,Winnaar,AS Monaco,1.4,2,5,HH,1,Basketbal,Euroleague Mannen
17593,6386616,AS Monaco vs Barcelona,Wedstrijd - Resultaat (excl. OT),AS Monaco,1.44,11,25,MR,1,Basketbal,Euroleague Mannen
17594,6386616,AS Monaco vs Barcelona,Wedstrijd - Resultaat (excl. OT),Gelijkspel,15.5,29,2,MR,D,Basketbal,Euroleague Mannen
17595,6386616,AS Monaco vs Barcelona,Wedstrijd - Resultaat (excl. OT),Barcelona,3.2,11,5,MR,2,Basketbal,Euroleague Mannen
17596,6386616,AS Monaco vs Barcelona,1e Helft - Resultaat,Gelijkspel,21.0,20,1,H1,D,Basketbal,Euroleague Mannen
17597,6386616,AS Monaco vs Barcelona,1e Helft - Resultaat,AS Monaco,1.57,57,100,H1,1,Basketbal,Euroleague Mannen
17598,6386616,AS Monaco vs Barcelona,1e Helft - Resultaat,Barcelona,2.6,8,5,H1,2,Basketbal,Euroleague Mannen
17599,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Euroleague Mannen
17600,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,AS Monaco - Gelijkspel,29.0,28,1,HF,2,Basketbal,Euroleague Mannen
17601,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,Barcelona - Barcelona,4.25,13,4,HF,9,Basketbal,Euroleague Mannen
17602,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,AS Monaco - Barcelona,9.5,17,2,HF,3,Basketbal,Euroleague Mannen
17603,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,AS Monaco - AS Monaco,1.78,39,50,HF,1,Basketbal,Euroleague Mannen
17604,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,Gelijkspel - Barcelona,61.0,60,1,HF,6,Basketbal,Euroleague Mannen
17605,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,Barcelona - AS Monaco,5.75,19,4,HF,7,Basketbal,Euroleague Mannen
17606,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,Barcelona - Gelijkspel,29.0,28,1,HF,8,Basketbal,Euroleague Mannen
17607,6386616,AS Monaco vs Barcelona,Half-Time / Full-Time,Gelijkspel - AS Monaco,29.0,28,1,HF,4,Basketbal,Euroleague Mannen
17608,6386616,AS Monaco vs Barcelona,Barcelona Aantal Punten - Over/Under 82.5,Over,1.87,87,100,HL,1,Basketbal,Euroleague Mannen
17609,6386616,AS Monaco vs Barcelona,Barcelona Aantal Punten - Over/Under 82.5,Under,1.87,87,100,HL,L,Basketbal,Euroleague Mannen
17610,6386616,AS Monaco vs Barcelona,1e Helft - Winnaar,Barcelona,2.45,29,20,HH,2,Basketbal,Euroleague Mannen
17611,6386616,AS Monaco vs Barcelona,1e Helft - Winnaar,AS Monaco,1.5,1,2,HH,1,Basketbal,Euroleague Mannen
17612,6386616,AS Monaco vs Barcelona,Handicap - Winnaar -5.5,AS Monaco,1.83,83,100,WH,1,Basketbal,Euroleague Mannen
17613,6386616,AS Monaco vs Barcelona,Handicap - Winnaar -5.5,Barcelona,1.98,49,50,WH,2,Basketbal,Euroleague Mannen
17614,6386616,AS Monaco vs Barcelona,Handicap - Winnaar -4.5,AS Monaco,1.71,71,100,WH,1,Basketbal,Euroleague Mannen
17615,6386616,AS Monaco vs Barcelona,Handicap - Winnaar -4.5,Barcelona,2.15,23,20,WH,2,Basketbal,Euroleague Mannen
17616,6386616,AS Monaco vs Barcelona,"Handicap - Winnaar 0-6,5",AS Monaco,2.0,1,1,WH,1,Basketbal,Euroleague Mannen
17617,6386616,AS Monaco vs Barcelona,"Handicap - Winnaar 0-6,5",Barcelona,1.83,83,100,WH,2,Basketbal,Euroleague Mannen
17618,6386616,AS Monaco vs Barcelona,Aantal Punten - Over/Under 170.5,Under,1.91,91,100,HL,L,Basketbal,Euroleague Mannen
17619,6386616,AS Monaco vs Barcelona,Aantal Punten - Over/Under 170.5,Over,1.91,91,100,HL,1,Basketbal,Euroleague Mannen
17620,6386616,AS Monaco vs Barcelona,AS Monaco Aantal Punten - Over/Under 87.5,Over,1.78,39,50,HL,1,Basketbal,Euroleague Mannen
17621,6386616,AS Monaco vs Barcelona,AS Monaco Aantal Punten - Over/Under 87.5,Under,1.95,19,20,HL,L,Basketbal,Euroleague Mannen
17622,6386616,AS Monaco vs Barcelona,AS Monaco Aantal Punten - Over/Under 88.0,Over,1.87,87,100,HL,1,Basketbal,Euroleague Mannen
17623,6386616,AS Monaco vs Barcelona,AS Monaco Aantal Punten - Over/Under 88.0,Under,1.87,87,100,HL,L,Basketbal,Euroleague Mannen
17624,6386616,AS Monaco vs Barcelona,Barcelona Aantal Punten - Over/Under 83.0,Under,1.8,4,5,HL,L,Basketbal,Euroleague Mannen
17625,6386616,AS Monaco vs Barcelona,Barcelona Aantal Punten - Over/Under 83.0,Over,1.93,93,100,HL,1,Basketbal,Euroleague Mannen
17626,6386616,AS Monaco vs Barcelona,Winning Margin 11+,Barcelona by 11+,9.5,17,2,--,,Basketbal,Euroleague Mannen
17627,6386616,AS Monaco vs Barcelona,Winning Margin 11+,AS Monaco by 1-5,4.5,7,2,--,,Basketbal,Euroleague Mannen
17628,6386616,AS Monaco vs Barcelona,Winning Margin 11+,AS Monaco by 6-10,4.0,3,1,--,,Basketbal,Euroleague Mannen
17629,6386616,AS Monaco vs Barcelona,Winning Margin 11+,Barcelona by 6-10,8.0,7,1,--,,Basketbal,Euroleague Mannen
17630,6386616,AS Monaco vs Barcelona,Winning Margin 11+,Barcelona by 1-5,6.0,5,1,--,,Basketbal,Euroleague Mannen
17631,6386616,AS Monaco vs Barcelona,Winning Margin 11+,AS Monaco by 11+,2.6,8,5,--,,Basketbal,Euroleague Mannen
17632,6386616,AS Monaco vs Barcelona,Aantal Punten - Over/Under 171.0,Under,1.87,87,100,HL,L,Basketbal,Euroleague Mannen
17633,6386616,AS Monaco vs Barcelona,Aantal Punten - Over/Under 171.0,Over,1.95,19,20,HL,1,Basketbal,Euroleague Mannen
17634,6386616,AS Monaco vs Barcelona,Aantal Punten - Over/Under 170.0,Over,1.87,87,100,HL,1,Basketbal,Euroleague Mannen
17635,6386616,AS Monaco vs Barcelona,Aantal Punten - Over/Under 170.0,Under,1.95,19,20,HL,L,Basketbal,Euroleague Mannen
17636,6386616,AS Monaco vs Barcelona,Wedstrijd Winnaar en Aantal Punten Over/Under 170.5,Barcelona en Over 170.5,6.0,5,1,--,,Basketbal,Euroleague Mannen
17637,6386616,AS Monaco vs Barcelona,Wedstrijd Winnaar en Aantal Punten Over/Under 170.5,AS Monaco en Over 170.5,2.7,17,10,--,,Basketbal,Euroleague Mannen
17638,6386616,AS Monaco vs Barcelona,Wedstrijd Winnaar en Aantal Punten Over/Under 170.5,Barcelona en Under 170.5,6.0,5,1,--,,Basketbal,Euroleague Mannen
17639,6386616,AS Monaco vs Barcelona,Wedstrijd Winnaar en Aantal Punten Over/Under 170.5,AS Monaco en Under 170.5,2.7,17,10,--,,Basketbal,Euroleague Mannen
17640,6386616,AS Monaco vs Barcelona,AS Monaco Aantal Punten - Over/Under 88.5,Under,1.8,4,5,HL,L,Basketbal,Euroleague Mannen
17641,6386616,AS Monaco vs Barcelona,AS Monaco Aantal Punten - Over/Under 88.5,Over,1.93,93,100,HL,1,Basketbal,Euroleague Mannen
17642,6386616,AS Monaco vs Barcelona,Barcelona Aantal Punten - Over/Under 82.0,Under,1.95,19,20,HL,L,Basketbal,Euroleague Mannen
17643,6386616,AS Monaco vs Barcelona,Barcelona Aantal Punten - Over/Under 82.0,Over,1.78,39,50,HL,1,Basketbal,Euroleague Mannen
17644,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,1e Helft - Resultaat,Maccabi Tel Aviv,2.05,21,20,H1,1,Basketbal,Euroleague Mannen
17645,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,1e Helft - Resultaat,EA7 Emporio Armani Milano,1.87,87,100,H1,2,Basketbal,Euroleague Mannen
17646,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,1e Helft - Resultaat,Gelijkspel,20.0,19,1,H1,D,Basketbal,Euroleague Mannen
17647,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,Handicap - Winnaar 2.5,EA7 Emporio Armani Milano,2.0,1,1,WH,2,Basketbal,Euroleague Mannen
17648,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,Handicap - Winnaar 2.5,Maccabi Tel Aviv,1.8,4,5,WH,1,Basketbal,Euroleague Mannen
17649,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,Winnaar,Maccabi Tel Aviv,2.1,11,10,HH,1,Basketbal,Euroleague Mannen
17650,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,Winnaar,EA7 Emporio Armani Milano,1.78,39,50,HH,2,Basketbal,Euroleague Mannen
17651,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,Wedstrijd - Resultaat (excl. OT),Maccabi Tel Aviv,2.18,59,50,MR,1,Basketbal,Euroleague Mannen
17652,6386617,Maccabi Tel Aviv vs EA7 Emporio Armani Milano,Wedstrijd - Resultaat (excl. OT),Gelijkspel,13.0,12,1,MR,D,Basketbal,Euroleague Mannen
